Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"Фонтанная,19",ВО,2020,3,32.76
"Фонтанная,19",ВО,2020,4,16.38
"Фонтанная,19",ВО,2020,6,32.76
"Фонтанная,19",ВО,2020,7,16.38
"Фонтанная,19",ВО,2020,8,62.25
"Фонтанная,19",ВО,2020,9,124.92
"Фонтанная,19",ВО,2020,10,62.46
"Фонтанная,19",ВО,2020,11,187.38
"Фонтанная,19",ВО,2020,12,207.47
"Фонтанная,19",ТЭ,2020,2,45211.33
"Фонтанная,19",ТЭ,2020,3,20065.94
"Фонтанная,19",ТЭ,2020,4,17346.64
"Фонтанная,19",ТЭ,2020,5,12540.05
"Фонтанная,19",ТЭ,2020,6,4305.18
"Фонтанная,19",ТЭ,2020,7,2507.08
"Фонтанная,19",ТЭ,2020,8,3753.35
"Фонтанная,19",ТЭ,2020,9,2284.54
"Фонтанная,19",ТЭ,2020,10,3588.26
"Фонтанная,19",ТЭ,2020,11,6807.5
"Фонтанная,19",ТЭ,2020,12,15204.88
"Фонтанная,19",ХВС,2020,1,31.57
"Фонтанная,19",ХВС,2020,3,63.14
"Фонтанная,19",ХВС,2020,4,31.57
"Фонтанная,19",ХВС,2020,6,63.14
"Фонтанная,19",ХВС,2020,7,31.57
"Фонтанная,19",ХВС,2020,8,32.78
"Фонтанная,19",ХВС,2020,9,65.98
"Фонтанная,19",ХВС,2020,10,32.99
"Фонтанная,19",ХВС,2020,11,98.96
"Фонтанная,19",ХВС,2020,12,51.31999999999999
"Фонтанная,19",ЭЭ,2020,1,1798.09
"Фонтанная,19",ЭЭ,2020,2,1377.24
"Фонтанная,19",ЭЭ,2020,3,1821.17
"Фонтанная,19",ЭЭ,2020,4,1451.45
"Фонтанная,19",ЭЭ,2020,5,923.12
"Фонтанная,19",ЭЭ,2020,6,818.05
"Фонтанная,19",ЭЭ,2020,7,2335.88
"Фонтанная,19",ЭЭ,2020,8,2645.53
"Фонтанная,19",ЭЭ,2020,9,1776.85
"Фонтанная,19",ЭЭ,2020,10,2180.72
"Фонтанная,19",ЭЭ,2020,11,1481.71
"Фонтанная,19",ЭЭ,2020,12,3053.39
"Чапаева,5А",ВО,2020,10,46.49
"Чапаева,5А",ХВС,2020,10,31.98
"Чапаева,5А",ЭЭ,2020,1,30824.83
"Чапаева,5А",ЭЭ,2020,2,28830.47
"Чапаева,5А",ЭЭ,2020,3,25126.28
"Чапаева,5А",ЭЭ,2020,4,17509.03
"Чапаева,5А",ЭЭ,2020,5,11117.54
"Чапаева,5А",ЭЭ,2020,6,831.62
"Чапаева,5А",ЭЭ,2020,7,121.82
"Чапаева,5А",ЭЭ,2020,8,215.16
"Чапаева,5А",ЭЭ,2020,9,175.1
"Чапаева,5А",ЭЭ,2020,10,107.67
"Чапаева,5А",ЭЭ,2020,11,10440.09
"Чапаева,5А",ЭЭ,2020,12,13840.04
п.Эгвекинот,ЭЭ,2020,1,20582.7
п.Эгвекинот,ЭЭ,2020,2,22668.9
п.Эгвекинот,ЭЭ,2020,3,19704.9
п.Эгвекинот,ЭЭ,2020,4,20776.5
п.Эгвекинот,ЭЭ,2020,5,23620.8
п.Эгвекинот,ЭЭ,2020,6,20132.4
п.Эгвекинот,ЭЭ,2020,7,27291.6
п.Эгвекинот,ЭЭ,2020,8,19845.0
п.Эгвекинот,ЭЭ,2020,9,26712.0
п.Эгвекинот,ЭЭ,2020,10,25332.3
п.Эгвекинот,ЭЭ,2020,11,24160.5
п.Эгвекинот,ЭЭ,2020,12,23650.2
пгт.Эгвекинот,ВО,2020,1,1756.3
пгт.Эгвекинот,ВО,2020,2,3514.81
пгт.Эгвекинот,ВО,2020,3,2940.49
пгт.Эгвекинот,ВО,2020,4,2532.73
пгт.Эгвекинот,ВО,2020,5,2366.18
пгт.Эгвекинот,ВО,2020,6,3227.65
пгт.Эгвекинот,ВО,2020,7,2653.33
пгт.Эгвекинот,ВО,2020,8,1435.79
пгт.Эгвекинот,ВО,2020,9,3801.97
пгт.Эгвекинот,ВО,2020,10,2910.35
пгт.Эгвекинот,ВО,2020,11,3801.97
пгт.Эгвекинот,ВО,2020,12,3514.81
пгт.Эгвекинот,ГВС,2020,1,1762.42
пгт.Эгвекинот,ГВС,2020,2,1626.59
пгт.Эгвекинот,ГВС,2020,3,1205.42
пгт.Эгвекинот,ГВС,2020,4,2047.76
пгт.Эгвекинот,ГВС,2020,5,1626.59
пгт.Эгвекинот,ГВС,2020,6,1626.59
пгт.Эгвекинот,ГВС,2020,7,1626.59
пгт.Эгвекинот,ГВС,2020,9,1837.84
пгт.Эгвекинот,ГВС,2020,10,1753.33
пгт.Эгвекинот,ГВС,2020,11,1837.84
пгт.Эгвекинот,ГВС,2020,12,1837.84
пгт.Эгвекинот,ТЭ,2020,1,90228.37
пгт.Эгвекинот,ТЭ,2020,2,117148.85
пгт.Эгвекинот,ТЭ,2020,3,122083.36
пгт.Эгвекинот,ТЭ,2020,4,110935.03
пгт.Эгвекинот,ТЭ,2020,5,100152.22
пгт.Эгвекинот,ТЭ,2020,6,84617.65
пгт.Эгвекинот,ТЭ,2020,7,40746.24
пгт.Эгвекинот,ТЭ,2020,8,15283.85
пгт.Эгвекинот,ТЭ,2020,9,44212.49
пгт.Эгвекинот,ТЭ,2020,10,55289.1
пгт.Эгвекинот,ТЭ,2020,11,68787.73
пгт.Эгвекинот,ТЭ,2020,12,85794.14
пгт.Эгвекинот,ХВС,2020,1,991.08
пгт.Эгвекинот,ХВС,2020,2,1651.8
пгт.Эгвекинот,ХВС,2020,3,1321.44
пгт.Эгвекинот,ХВС,2020,4,991.08
пгт.Эгвекинот,ХВС,2020,5,991.08
пгт.Эгвекинот,ХВС,2020,6,1486.62
пгт.Эгвекинот,ХВС,2020,7,1156.26
пгт.Эгвекинот,ХВС,2020,8,949.68
пгт.Эгвекинот,ХВС,2020,9,2089.3
пгт.Эгвекинот,ХВС,2020,10,1519.49
пгт.Эгвекинот,ХВС,2020,11,2089.3
пгт.Эгвекинот,ХВС,2020,12,1899.36
"пр-т50летОктября,89",ТЭ,2020,12,52336.84
"БогданаХмельницкого,52/2",ВО,2020,12,39.04
"БогданаХмельницкого,52/2",ХВС,2020,12,41.66
БогданаХмельницкого52/2,ТЭ,2020,12,3421.83
БогданаХмельницкого52/2,ЭЭ,2020,12,1178654.71
"Верхнепортовая,44",ВО,2020,12,8413.0
"Верхнепортовая,44",ГВС,2020,12,821.17
"Верхнепортовая,44",ТЭ,2020,12,105262.7
"Верхнепортовая,44",ХВС,2020,12,12885.89
"Верхнепортовая,44",ЭЭ,2020,12,38879.23
"Воронежская,154",ВО,2020,12,64885.87
"Воронежская,154",ГВС,2020,12,4491.79
"Воронежская,154",ТЭ,2020,12,429449.84
"Воронежская,154",ХВС,2020,12,55224.2
"Воронежская,154",ЭЭ,2020,12,5619462.79
"Горького,7",ТПЭС,2020,12,14498.15
"Дежнева,7",ЭЭ,2020,12,4689323.38
Дежнева7,ВО,2020,12,14969.34
Дежнева7,ГВС,2020,12,32534.28
Дежнева7,ТЭ,2020,12,2869907.38
Дежнева7,ХВС,2020,12,53370.52
"Зея,пер.Жуковский,15",ТЭ,2020,12,410668.68
"Зеяпер.Жуковский,15",ЭЭ,2020,12,970.07
"К.Маркса,36-20,кв.29",ТЭ,2020,12,12236.53
"К.Маркса36-20,кв.29",ГВС,2020,12,71.33
"Калинина,261",ВО,2020,12,7003.66
"Калинина,261",ТПЭС,2020,12,32790.96
"Калинина,261",ТЭ,2020,12,279420.67
"Калинина,261",ХВС,2020,12,8733.07
"Калинина,261",ЭЭ,2020,12,307392.53
"Калинина,95",ТЭ,2020,12,321806.99
"Калинина,95",ЭЭ,2020,12,27093.07
"КарлаМаркса,,д.16",О,2020,12,10447.87
"КарлаМаркса,,д.16",ПЭ,2020,12,250860.0
"Кирова,17",ВО,2020,12,127028.16
"Кирова,17",ПГ,2020,12,784320.06
"Кирова,17",ХВС,2020,12,89605.88
"Кирова,17",ЭЭ,2020,12,4375352.37
Колхозная32Б,ТЭ,2020,12,791310.78
Колхозная32Б,ЭЭ,2020,12,24636.9
"Ленина,22",ТЭ,2020,12,5366.11
"Ленина,22",ЭЭ,2020,12,118.57
"Ленина,29",ЭЭ,2020,12,440.29
"Ленина,64",ТЭ,2020,12,46103.35
"Ленина,64",ЭЭ,2020,12,2865.72
"Ленина,70",ВО,2020,12,13747.79
"Ленина,70",ТЭ,2020,12,1349022.74
"Ленина,70",ХВС,2020,12,3888.65
"Ленина,70",ЭЭ,2020,12,479639.42
Ленина29,ТЭ,2020,12,47721.8
"Ленинская,22",ВО,2020,12,7230.29
"Ленинская,22",ТЭ,2020,12,681665.76
"Ленинская,22",ХВС,2020,12,11402.17
"Ленинская,22",ЭЭ,2020,12,3350173.45
"Ленинская,33",ВО,2020,12,5347.25
"Ленинская,33",ГВС,2020,12,9000.58
"Ленинская,33",ДТ,2020,12,327.5
"Ленинская,33",ТЭ,2020,12,1138760.53
"Ленинская,33",ХВС,2020,12,3217.39
"Ленинская,33",ЭЭ,2020,12,398904.0
Ленинская22,ДТ,2020,12,2767.5
"М-Амурского,21",ВО,2020,12,35512.08
"М-Амурского,21",ТЭ,2020,12,1004333.49
"М-Амурского,21",ХВС,2020,12,44056.76
"М-Амурского,21",ЭЭ,2020,12,2348532.15
"М-Амурского,42",ВО,2020,12,81890.61
"М-Амурского,42",ГВС,2020,12,61781.2
"М-Амурского,42",ТЭ,2020,12,2565998.0300000003
"М-Амурского,42",ХВС,2020,12,36790.45
"М-Амурского,42",ЭЭ,2020,12,2769297.76
"Мордовцева,6",ВО,2020,12,1634.25
"Мордовцева,6",ТЭ,2020,12,31002.7
"Мордовцева,6",ХВС,2020,12,3106.38
"Мордовцева,6",ЭЭ,2020,12,157352.26
"Муравьева-Амурского,21",ВО,2020,12,6166.08
"Муравьева-Амурского,21",ТЭ,2020,12,217604.45
"Муравьева-Амурского,21",ХВС,2020,12,7652.05
"Муравьева-Амурского,21",ЭЭ,2020,12,341171.76
"Муравьева-Амурского,42",ВО,2020,12,2907.19
"Муравьева-Амурского,42",ГВС,2020,12,2477.25
"Муравьева-Амурского,42",ТЭ,2020,12,127132.22
"Муравьева-Амурского,42",ХВС,2020,12,1435.88
"Муравьева-Амурского,42",ЭЭ,2020,12,103503.9
"Некрасова,102",ВО,2020,12,20822.35
"Некрасова,102",ТЭ,2020,12,782882.62
"Некрасова,102",ХВС,2020,12,18386.29
"Некрасова,102",ЭЭ,2020,12,1783151.89
"Океанскийпр-т,34",ВО,2020,12,84688.52
"Океанскийпр-т,34",ТЭ,2020,12,988037.45
"Океанскийпр-т,34",ХВС,2020,12,41194.87
"Океанскийпр-т,34",ЭЭ,2020,12,4033643.64
"Партизанская,11",ТЭ,2020,12,1524002.72
"Партизанская,11",ХВС,2020,12,120.19
"Партизанская,11",ЭЭ,2020,12,53925.41
"Поротова,14",ВО,2020,12,3623.78
"Поротова,14",ТЭ,2020,12,669642.33
"Поротова,14",ХВС,2020,12,2563.88
"Поротова,14",ЭЭ,2020,12,60968.6
"Профсоюзная,,д.12",ЭЭ,2020,12,993175.55
"Профсоюзная,12",ВО,2020,12,6263.18
"Профсоюзная,12",ГВС,2020,12,9016.16
"Профсоюзная,12",ТЭ,2020,12,1335465.82
"Профсоюзная,12",ХВС,2020,12,3764.52
"Пушкина,4",ВО,2020,12,27156.11
"Пушкина,4",ГВС,2020,12,38263.54
"Пушкина,4",ТЭ,2020,12,3003939.7
"Пушкина,4",ХВС,2020,12,12507.08
"Пушкина,4",ЭЭ,2020,12,3513525.37
"Пушкина,59",ВО,2020,12,363.14
"Пушкина,59",ТЭ,2020,12,354840.76
"Пушкина,59",ХВС,2020,12,611.32
"Пушкина,59",ЭЭ,2020,12,165930.66
"Пушкина,6",ТЭ,2020,12,106718.23
"Пушкинская,8Б",ЭЭ,2020,12,1565.61
"Пушкинская,8б",ТЭ,2020,12,140775.87
"Светланская,111",ВО,2020,12,4725.98
"Светланская,111",ТЭ,2020,12,278089.31
"Светланская,111",ХВС,2020,12,5929.71
"Светланская,111",ЭЭ,2020,12,238482.63
"Светланская,69",ВО,2020,12,13127.84
"Светланская,69",ТЭ,2020,12,203010.17
"Светланская,69",ХВС,2020,12,15445.67
"Светланская,69",ЭЭ,2020,12,367137.39
"Светланская,71",ВО,2020,12,14997.179999999998
"Светланская,71",ТЭ,2020,12,555618.09
"Светланская,71",ХВС,2020,12,26448.800000000003
"Светланская,71",ЭЭ,2020,12,2348387.62
"Светланская,73",ВО,2020,12,7285.41
"Светланская,73",ТЭ,2020,12,726060.3200000001
"Светланская,73",ХВС,2020,12,13668.48
"Светланская,73",ЭЭ,2020,12,451527.95
"Светланская,73А",ВО,2020,12,2946.11
"Светланская,73А",ТЭ,2020,12,191576.81
"Светланская,73А",ХВС,2020,12,4342.61
"Светланская,73А",ЭЭ,2020,12,196650.05
"Седова,23",ЭЭ,2020,12,2274.13
"Семеновская,29а",ЭЭ,2020,12,4397.3
"Советская,26",ВО,2020,12,3643.95
"Советская,26",ГВС,2020,12,114.07
"Советская,26",ТЭ,2020,12,1505917.46
"Советская,26",ХВС,2020,12,9740.27
"Советская,26",ЭЭ,2020,12,721279.37
"Советская,27",ТЭ,2020,12,3548.01
"Фонтанная,19",ВО,2020,12,801.52
"Фонтанная,19",ТЭ,2020,12,134430.79
"Фонтанная,19",ХВС,2020,12,583.65
"Фонтанная,19",ЭЭ,2020,12,22413.58
"Чапаева,5А",ВО,2020,12,46.49
"Чапаева,5А",ХВС,2020,12,31.98
"Чапаева,5А",ЭЭ,2020,12,139139.65
п.Эгвекинот,ЭЭ,2020,12,274477.8
пгт.Эгвекинот,ВО,2020,12,34456.38
пгт.Эгвекинот,ГВС,2020,12,18788.81
пгт.Эгвекинот,ТЭ,2020,12,935279.03
пгт.Эгвекинот,ХВС,2020,12,17136.49
"пр-т50летОктября,89",ТЭ,2020,12,52336.84
"Б.Хмельницкого,52/2",ВО,2021,1,2.67
"Б.Хмельницкого,52/2",ВО,2021,3,6.140000000000001
"Б.Хмельницкого,52/2",ВО,2021,4,4.0
"Б.Хмельницкого,52/2",ВО,2021,5,4.0
"Б.Хмельницкого,52/2",ВО,2021,6,4.0
"Б.Хмельницкого,52/2",ВО,2021,7,4.99
"Б.Хмельницкого,52/2",ВО,2021,8,8.32
"Б.Хмельницкого,52/2",ВО,2021,9,6.24
"Б.Хмельницкого,52/2",ВО,2021,10,5.82
"Б.Хмельницкого,52/2",ВО,2021,11,5.41
"Б.Хмельницкого,52/2",ВО,2021,12,4.99
"Б.Хмельницкого,52/2",ТЭ,2021,3,556.34
"Б.Хмельницкого,52/2",ТЭ,2021,4,927.23
"Б.Хмельницкого,52/2",ТЭ,2021,5,185.44
"Б.Хмельницкого,52/2",ТЭ,2021,11,198.43
"Б.Хмельницкого,52/2",ТЭ,2021,12,339.36
"Б.Хмельницкого,52/2",ТЭ,2022,1,500.7
"Б.Хмельницкого,52/2",ХВС,2021,1,2.95
"Б.Хмельницкого,52/2",ХВС,2021,3,6.79
"Б.Хмельницкого,52/2",ХВС,2021,4,2.95
"Б.Хмельницкого,52/2",ХВС,2021,5,2.95
"Б.Хмельницкого,52/2",ХВС,2021,6,2.95
"Б.Хмельницкого,52/2",ХВС,2021,7,3.67
"Б.Хмельницкого,52/2",ХВС,2021,8,6.12
"Б.Хмельницкого,52/2",ХВС,2021,9,4.59
"Б.Хмельницкого,52/2",ХВС,2021,10,4.29
"Б.Хмельницкого,52/2",ХВС,2021,11,3.98
"Б.Хмельницкого,52/2",ХВС,2021,12,3.67
"Б.Хмельницкого,52/2",ЭЭ,2021,1,98295.69
"Б.Хмельницкого,52/2",ЭЭ,2021,2,105757.21
"Б.Хмельницкого,52/2",ЭЭ,2021,3,99129.0
"Б.Хмельницкого,52/2",ЭЭ,2021,4,91685.38
"Б.Хмельницкого,52/2",ЭЭ,2021,5,93734.23
"Б.Хмельницкого,52/2",ЭЭ,2021,6,74614.01
"Б.Хмельницкого,52/2",ЭЭ,2021,7,75348.65
"Б.Хмельницкого,52/2",ЭЭ,2021,8,87194.81
"Б.Хмельницкого,52/2",ЭЭ,2021,9,99033.09
"Б.Хмельницкого,52/2",ЭЭ,2021,10,80070.23000000001
"Б.Хмельницкого,52/2",ЭЭ,2021,11,81107.66
"Б.Хмельницкого,52/2",ЭЭ,2021,12,98912.05
"Верхнепортовая,44",ВО,2021,1,668.58
"Верхнепортовая,44",ВО,2021,2,534.5600000000001
"Верхнепортовая,44",ВО,2021,3,623.76
"Верхнепортовая,44",ВО,2021,4,594.6899999999999
"Верхнепортовая,44",ВО,2021,5,787.5200000000001
"Верхнепортовая,44",ВО,2021,6,519.9200000000001
"Верхнепортовая,44",ВО,2021,7,654.13
"Верхнепортовая,44",ВО,2021,8,461.31
"Верхнепортовая,44",ВО,2021,9,709.87
"Верхнепортовая,44",ВО,2021,10,790.53
"Верхнепортовая,44",ВО,2021,11,484.0
"Верхнепортовая,44",ВО,2021,12,857.3399999999999
"Верхнепортовая,44",ВО,2022,1,758.27
"Верхнепортовая,44",ГВС,2021,1,70.07
"Верхнепортовая,44",ГВС,2021,2,70.07
"Верхнепортовая,44",ГВС,2021,3,70.07
"Верхнепортовая,44",ГВС,2021,4,70.07
"Верхнепортовая,44",ГВС,2021,5,70.07
"Верхнепортовая,44",ГВС,2021,6,70.07
"Верхнепортовая,44",ТЭ,2021,1,15980.86
"Верхнепортовая,44",ТЭ,2021,2,17589.27
"Верхнепортовая,44",ТЭ,2021,3,15116.97
"Верхнепортовая,44",ТЭ,2021,4,13172.72
"Верхнепортовая,44",ТЭ,2021,5,12029.65
"Верхнепортовая,44",ТЭ,2021,6,2656.39
"Верхнепортовая,44",ТЭ,2021,7,4754.4
"Верхнепортовая,44",ТЭ,2021,8,4939.82
"Верхнепортовая,44",ТЭ,2021,9,2230.27
"Верхнепортовая,44",ТЭ,2021,10,4939.82
"Верхнепортовая,44",ТЭ,2021,11,4603.48
"Верхнепортовая,44",ТЭ,2021,12,12534.53
"Верхнепортовая,44",ТЭ,2022,1,16604.09
"Верхнепортовая,44",ХВС,2021,1,1222.99
"Верхнепортовая,44",ХВС,2021,2,975.57
"Верхнепортовая,44",ХВС,2021,3,1140.52
"Верхнепортовая,44",ХВС,2021,4,1085.54
"Верхнепортовая,44",ХВС,2021,5,1442.9299999999998
"Верхнепортовая,44",ХВС,2021,6,948.08
"Верхнепортовая,44",ХВС,2021,7,1209.63
"Верхнепортовая,44",ХВС,2021,8,814.33
"Верхнепортовая,44",ХВС,2021,9,1241.17
"Верхнепортовая,44",ХВС,2021,10,1382.21
"Верхнепортовая,44",ХВС,2021,11,846.25
"Верхнепортовая,44",ХВС,2021,12,1496.5500000000002
"Верхнепортовая,44",ХВС,2022,1,1325.79
"Верхнепортовая,44",ЭЭ,2021,1,2263.26
"Верхнепортовая,44",ЭЭ,2021,2,2183.76
"Верхнепортовая,44",ЭЭ,2021,3,1717.36
"Верхнепортовая,44",ЭЭ,2021,4,2348.06
"Верхнепортовая,44",ЭЭ,2021,5,1900.21
"Верхнепортовая,44",ЭЭ,2021,6,1945.26
"Верхнепортовая,44",ЭЭ,2021,7,3916.7
"Верхнепортовая,44",ЭЭ,2021,8,2084.5
"Верхнепортовая,44",ЭЭ,2021,9,4521.0
"Верхнепортовая,44",ЭЭ,2021,10,2345.75
"Верхнепортовая,44",ЭЭ,2021,11,2249.5
